G001440475	G000218565	0.22559	1.62085e-152	44/10000
G000472385	G000218565	0.245371	6.41157e-96	29/10000
G000472425	G000218565	0.245371	5.66232e-96	29/10000
G000344805	G000218565	0.239237	5.79991e-111	33/10000
G000239815	G000218565	0.228939	3.29246e-141	41/10000
G001641695	G000218565	0.215016	1.18839e-195	55/10000
G001908185	G000218565	0.217673	8.77615e-184	52/10000
G000938285	G000218565	0.233808	5.95204e-126	37/10000
G900011245	G000218565	0.220489	5.32428e-173	49/10000
G000473125	G000218565	0.23011	1.39527e-136	40/10000
G000011365	G000218565	0.22668	1.82888e-148	43/10000
G000284375	G000218565	0.224525	4.09055e-156	45/10000
G000516555	G001425835	0.217673	9.88436e-186	52/10000
G000314735	G001425835	0.193877	0	86/10000
G000218565	G001425835	0.199716	9.56692e-288	76/10000
G001425835	G001425835	0	0	10000/10000
G000336555	G001425835	0.185827	0	102/10000
G000308295	G001425835	0.188686	0	96/10000
G000314675	G001425835	0.159146	0	180/10000
G900108575	G001425835	0.210897	4.14656e-215	60/10000
G000013745	G001425835	0.208588	7.42962e-229	63/10000
G000504425	G001425835	0.203604	5.87945e-262	70/10000
G000014825	G001425835	0.197292	1.8102e-298	80/10000
G000935205	G001425835	0.167376	0	151/10000
G000013365	G001425835	0.193877	4.94066e-324	86/10000
G001295845	G001425835	0.199098	2.30759e-284	77/10000
G000333455	G001425835	0.210114	8.75353e-221	61/10000
G000195775	G001425835	0.207842	5.23517e-233	64/10000
G000013885	G001425835	0.205675	2.15024e-246	67/10000
G000012725	G001425835	0.219531	1.77762e-182	50/10000
G000701345	G001425835	0.204974	1.98512e-246	68/10000
G000472865	G001425835	0.217673	1.19475e-179	52/10000
G000379145	G001425835	0.206387	8.47603e-235	66/10000
G000938305	G001425835	0.206387	9.88139e-237	66/10000
G900104755	G001425835	0.202933	3.45344e-256	71/10000
G001440405	G001425835	0.217673	1.57374e-180	52/10000
G001693385	G001425835	0.207842	3.76934e-228	64/10000
G001440475	G001425835	0.211692	7.25311e-208	59/10000
G000472385	G001425835	0.231311	4.283e-131	39/10000
G000472425	G001425835	0.227796	1.71915e-142	42/10000
G000344805	G001425835	0.219531	2.58559e-173	50/10000
G000239815	G001425835	0.222464	1.33077e-161	47/10000
G001641695	G001425835	0.215016	2.49169e-192	55/10000
G001908185	G001425835	0.217673	1.22212e-180	52/10000
G000938285	G001425835	0.210897	3.35664e-212	60/10000
G900011245	G001425835	0.214163	1.70095e-197	56/10000
G000473125	G001425835	0.217673	1.04989e-179	52/10000
G000011365	G001425835	0.215885	4.89278e-188	54/10000
G000284375	G001425835	0.213325	1.24298e-199	57/10000
G000516555	G000336555	0.223483	5.67407e-163	46/10000
G000314735	G000336555	0.197886	2.0302e-300	79/10000
G000218565	G000336555	0.205675	2.20299e-251	67/10000
G001425835	G000336555	0.185827	0	102/10000
G000336555	G000336555	0	0	10000/10000
G000308295	G000336555	0.146905	0	234/10000
G000314675	G000336555	0.14095	0	266/10000
G900108575	G000336555	0.211692	1.97268e-212	59/10000
G000013745	G000336555	0.215016	6.4541e-198	55/10000
G000504425	G000336555	0.207842	2.60846e-238	64/10000
G000014825	G000336555	0.214163	6.13761e-202	56/10000
G000935205	G000336555	0.213325	8.12349e-205	57/10000
G000013365	G000336555	0.199716	5.3613e-284	76/10000
G001295845	G000336555	0.207109	5.87381e-237	65/10000
G000333455	G000336555	0.211692	5.59275e-214	59/10000
G000195775	G000336555	0.200976	2.38594e-275	74/10000
G000013885	G000336555	0.210114	3.2465e-223	61/10000
G000012725	G000336555	0.23782	1.76285e-119	34/10000
G000701345	G000336555	0.217673	5.59838e-184	52/10000
G000472865	G000336555	0.220489	2.12718e-169	49/10000
G000379145	G000336555	0.213325	7.4471e-201	57/10000
G000938305	G000336555	0.210114	2.5931e-218	61/10000
G900104755	G000336555	0.211692	6.91066e-210	59/10000
G001440405	G000336555	0.213325	1.9822e-201	57/10000
G001693385	G000336555	0.211692	7.87799e-210	59/10000
G001440475	G000336555	0.210897	2.63847e-213	60/10000
G000472385	G000336555	0.223483	9.11365e-159	46/10000
G000472425	G000336555	0.215016	7.10329e-194	55/10000
G000344805	G000336555	0.221466	8.87546e-167	48/10000
G000239815	G000336555	0.235108	6.75687e-121	36/10000
G001641695	G000336555	0.206387	2.50589e-237	66/10000
G001908185	G000336555	0.213325	1.52591e-201	57/10000
G000938285	G000336555	0.223483	6.4537e-159	46/10000
G900011245	G000336555	0.215885	6.19498e-191	54/10000
G000473125	G000336555	0.228939	6.92355e-139	41/10000
G000011365	G000336555	0.216771	1.67173e-185	53/10000
G000284375	G000336555	0.220489	6.93158e-170	49/10000
G000516555	G000308295	0.227796	1.56702e-145	42/10000
G000314735	G000308295	0.222464	4.82182e-167	47/10000
G000218565	G000308295	0.22668	4.23462e-152	43/10000
G001425835	G000308295	0.188686	0	96/10000
G000336555	G000308295	0.146905	0	234/10000
G000308295	G000308295	0	0	10000/10000
G000314675	G000308295	0.128007	0	352/10000
G900108575	G000308295	0.215885	5.39539e-190	54/10000
G000013745	G000308295	0.219531	7.77399e-176	50/10000
G000504425	G000308295	0.231311	4.84312e-136	39/10000
G000014825	G000308295	0.23011	3.82491e-137	40/10000
G000935205	G000308295	0.219531	9.5024e-175	50/10000
G000013365	G000308295	0.214163	6.85007e-200	56/10000
G001295845	G000308295	0.210897	4.93431e-214	60/10000
G000333455	G000308295	0.22559	1.7152e-152	44/10000
G000195775	G000308295	0.205675	1.13397e-243	67/10000
G000013885	G000308295	0.213325	1.20961e-204	57/10000
G000012725	G000308295	0.23011	9.57436e-142	40/10000
G000701345	G000308295	0.217673	1.6874e-181	52/10000
G000472865	G000308295	0.231311	3.61344e-129	39/10000
G000379145	G000308295	0.22559	4.12796e-148	44/10000
G000938305	G000308295	0.223483	4.34063e-157	46/10000
G900104755	G000308295	0.218593	8.30919e-176	51/10000
G001440405	G000308295	0.219531	2.01684e-171	50/10000
G001693385	G000308295	0.232543	1.58179e-126	38/10000
G001440475	G000308295	0.220489	1.26716e-167	49/10000
G000472385	G000308295	0.239237	6.92143e-108	33/10000
G000472425	G000308295	0.23782	1.26702e-111	34/10000
G000344805	G000308295	0.236445	1.84007e-115	35/10000
G000239815	G000308295	0.240698	2.374e-104	32/10000
G001641695	G000308295	0.23011	1.03455e-133	40/10000
G001908185	G000308295	0.240698	3.49476e-104	32/10000
G000938285	G000308295	0.232543	1.89474e-126	38/10000
G900011245	G000308295	0.23011	1.13851e-134	40/10000
G000473125	G000308295	0.239237	3.39119e-107	33/10000
G000011365	G000308295	0.231311	1.122e-129	39/10000
G000284375	G000308295	0.233808	3.35435e-122	37/10000
G000516555	G000314675	0.236445	7.63957e-119	35/10000
G000314735	G000314675	0.202271	1.97538e-268	72/10000
G000218565	G000314675	0.211692	2.97394e-216	59/10000
G001425835	G000314675	0.159146	0	180/10000
G000336555	G000314675	0.14095	0	266/10000
G000308295	G000314675	0.128007	0	352/10000
G000314675	G000314675	0	0	10000/10000
G900108575	G000314675	0.215016	5.03784e-194	55/10000
G000013745	G000314675	0.217673	8.85437e-184	52/10000
G000504425	G000314675	0.216771	2.07647e-191	53/10000
G000014825	G000314675	0.215885	1.10199e-191	54/10000
G000935205	G000314675	0.233808	5.53069e-125	37/10000
G000013365	G000314675	0.214163	5.46394e-200	56/10000
G001295845	G000314675	0.205675	3.86541e-242	67/10000
G000333455	G000314675	0.220489	5.25904e-172	49/10000
G000195775	G000314675	0.204284	6.73678e-252	69/10000
G000013885	G000314675	0.215016	9.17398e-197	55/10000
G000012725	G000314675	0.23011	8.44137e-142	40/10000
G000701345	G000314675	0.221466	4.28237e-166	48/10000
G000472865	G000314675	0.228939	1.08699e-136	41/10000
G000379145	G000314675	0.215885	2.61668e-186	54/10000
G000938305	G000314675	0.224525	2.24539e-153	45/10000
G900104755	G000314675	0.205675	1.66588e-238	67/10000
G001440405	G000314675	0.218593	2.29325e-175	51/10000
G001693385	G000314675	0.215885	1.91246e-187	54/10000
G001440475	G000314675	0.207109	6.47302e-230	65/10000
G000472385	G000314675	0.232543	2.16231e-126	38/10000
G000472425	G000314675	0.227796	1.93475e-141	42/10000
G000344805	G000314675	0.232543	1.1824e-126	38/10000
G000239815	G000314675	0.23782	9.73778e-112	34/10000
G001641695	G000314675	0.22668	4.66516e-145	43/10000
G001908185	G000314675	0.22668	4.92364e-145	43/10000
G000938285	G000314675	0.23011	5.41589e-134	40/10000
G900011245	G000314675	0.224525	1.09455e-153	45/10000
G000473125	G000314675	0.22668	3.25023e-144	43/10000
G000011365	G000314675	0.221466	1.20254e-163	48/10000
G000284375	G000314675	0.215016	2.03904e-190	55/10000
G000516555	G900108575	0.23782	9.28527e-114	34/10000
G000314735	G900108575	0.228939	3.7927e-142	41/10000
G000218565	G900108575	0.224525	1.46568e-158	45/10000
G001425835	G900108575	0.210897	4.14656e-215	60/10000
G000336555	G900108575	0.211692	1.97268e-212	59/10000
G000308295	G900108575	0.215885	5.39539e-190	54/10000
G000314675	G900108575	0.215016	5.03784e-194	55/10000
G900108575	G900108575	0	0	10000/10000
G000013745	G900108575	0.203604	5.02084e-253	70/10000
G000504425	G900108575	0.219531	1.04297e-177	50/10000
G000014825	G900108575	0.213325	2.73248e-201	57/10000
G000935205	G900108575	0.207109	1.9508e-231	65/10000
G000013365	G900108575	0.210897	1.39655e-213	60/10000
G001295845	G900108575	0.198488	1.88918e-283	78/10000
G000333455	G900108575	0.210114	4.60785e-217	61/10000
G000195775	G900108575	0.215885	1.32286e-189	54/10000
G000013885	G900108575	0.213325	1.45379e-202	57/10000
G000012725	G900108575	0.254359	1.11943e-79	24/10000
G000701345	G900108575	0.212502	1.56745e-202	58/10000
G000472865	G900108575	0.211692	3.24172e-202	59/10000
G000379145	G900108575	0.209345	3.29917e-214	62/10000
G000938305	G900108575	0.198488	1.57171e-279	78/10000
G900104755	G900108575	0.194988	9.11342e-303	84/10000
G001440405	G900108575	0.208588	7.09235e-219	63/10000
G001693385	G900108575	0.214163	1.7201e-192	56/10000
G001440475	G900108575	0.207842	8.4778e-223	64/10000
G000472385	G900108575	0.224525	1.87131e-150	45/10000
G000472425	G900108575	0.22559	7.86675e-147	44/10000
G000344805	G900108575	0.221466	4.3579e-162	48/10000
G000239815	G900108575	0.23011	4.92323e-132	40/10000
G001641695	G900108575	0.209345	3.42792e-215	62/10000
G001908185	G900108575	0.203604	2.2109e-246	70/10000
G000938285	G900108575	0.205675	5.00011e-235	67/10000
G900011245	G900108575	0.213325	2.05996e-197	57/10000
G000473125	G900108575	0.210897	3.95453e-206	60/10000
G000011365	G900108575	0.207109	2.75762e-226	65/10000
G000284375	G900108575	0.206387	4.76899e-230	66/10000
G000516555	G000013745	0.220489	2.21419e-172	49/10000
G000314735	G000013745	0.224525	7.99677e-159	45/10000
G000218565	G000013745	0.222464	1.42626e-167	47/10000
G001425835	G000013745	0.208588	7.42962e-229	63/10000
G000336555	G000013745	0.215016	6.4541e-198	55/10000
G000308295	G000013745	0.219531	7.77399e-176	50/10000
G000314675	G000013745	0.217673	8.85437e-184	52/10000
G900108575	G000013745	0.203604	5.02084e-253	70/10000
G000013745	G000013745	0	0	10000/10000
G000504425	G000013745	0.180176	0	115/10000
G000014825	G000013745	0.139407	0	275/10000
G000935205	G000013745	0.147104	0	233/10000
G000013365	G000013745	0.153298	0	204/10000
G001295845	G000013745	0.168002	0	149/10000
G000333455	G000013745	0.178567	0	119/10000
G000195775	G000013745	0.158887	0	181/10000
G000013885	G000013745	0.207842	2.92162e-232	64/10000
G000012725	G000013745	0.216771	2.16321e-193	53/10000
G000701345	G000013745	0.199716	2.79468e-276	76/10000
G000472865	G000013745	0.207109	7.50286e-228	65/10000
G000379145	G000013745	0.195553	7.54674e-300	83/10000
G000938305	G000013745	0.191731	0	90/10000
G900104755	G000013745	0.191731	0	90/10000
G001440405	G000013745	0.198488	1.07188e-280	78/10000
G001693385	G000013745	0.202933	1.80575e-253	71/10000
G001440475	G000013745	0.204284	7.16435e-245	69/10000
G000472385	G000013745	0.219531	4.2249e-171	50/10000
G000472425	G000013745	0.217673	6.9702e-179	52/10000
G000344805	G000013745	0.199716	1.54529e-273	76/10000
G000239815	G000013745	0.215016	1.63567e-190	55/10000
G001641695	G000013745	0.203604	5.38861e-249	70/10000
G001908185	G000013745	0.201619	6.99608e-261	73/10000
G000938285	G000013745	0.204284	2.23873e-245	69/10000
G900011245	G000013745	0.200976	1.00188e-266	74/10000
G000473125	G000013745	0.207109	6.28574e-228	65/10000
G000011365	G000013745	0.204284	1.77422e-244	69/10000
G000284375	G000013745	0.204284	2.36544e-244	69/10000
G000516555	G000504425	0.22668	5.47799e-152	43/10000
G000314735	G000504425	0.221466	1.25227e-173	48/10000
G000218565	G000504425	0.215885	9.31148e-199	54/10000
G001425835	G000504425	0.203604	5.87945e-262	70/10000
G000336555	G000504425	0.207842	2.60846e-238	64/10000
G000308295	G000504425	0.231311	4.84312e-136	39/10000
G000314675	G000504425	0.216771	2.07647e-191	53/10000
G900108575	G000504425	0.219531	1.04297e-177	50/10000
G000013745	G000504425	0.180176	0	115/10000
G000504425	G000504425	0	0	10000/10000
G000014825	G000504425	0.15863	0	182/10000
G000935205	G000504425	0.184461	0	105/10000
G000013365	G000504425	0.169931	0	143/10000
G001295845	G000504425	0.175137	0	128/10000
G000333455	G000504425	0.184912	0	104/10000
G000195775	G000504425	0.172984	0	134/10000
G000013885	G000504425	0.211692	3.52267e-216	59/10000
G000012725	G000504425	0.215885	1.95764e-200	54/10000
G000701345	G000504425	0.209345	4.69257e-225	62/10000
G000472865	G000504425	0.216771	3.7886e-186	53/10000
G000379145	G000504425	0.199098	1.40095e-282	77/10000
G000938305	G000504425	0.197292	5.96659e-297	80/10000
G900104755	G000504425	0.202271	1.37409e-263	72/10000
G001440405	G000504425	0.203604	8.06461e-255	70/10000
G001693385	G000504425	0.207842	3.68206e-231	64/10000
G001440475	G000504425	0.210114	1.16353e-218	61/10000
G000472385	G000504425	0.219531	2.28456e-175	50/10000
G000472425	G000504425	0.227796	1.76167e-144	42/10000
G000344805	G000504425	0.206387	2.80305e-239	66/10000
G000239815	G000504425	0.220489	1.31173e-171	49/10000
G001641695	G000504425	0.216771	4.48806e-187	53/10000
G001908185	G000504425	0.212502	8.3446e-207	58/10000
G000938285	G000504425	0.218593	1.94647e-179	51/10000
G900011245	G000504425	0.200342	7.70215e-277	75/10000
G000473125	G000504425	0.208588	9.79535e-226	63/10000
G000011365	G000504425	0.215885	1.17963e-190	54/10000
G000284375	G000504425	0.210114	2.76318e-218	61/10000
G000516555	G000014825	0.217673	3.44706e-184	52/10000
G000314735	G000014825	0.227796	4.21672e-147	42/10000
G000218565	G000014825	0.210897	7.91387e-220	60/10000
G001425835	G000014825	0.197292	1.8102e-298	80/10000
G000336555	G000014825	0.214163	6.13761e-202	56/10000
G000308295	G000014825	0.23011	3.82491e-137	40/10000
G000314675	G000014825	0.215885	1.10199e-191	54/10000
G900108575	G000014825	0.213325	2.73248e-201	57/10000
G000013745	G000014825	0.139407	0	275/10000
G000504425	G000014825	0.15863	0	182/10000
G000014825	G000014825	0	0	10000/10000
G000935205	G000014825	0.165251	0	158/10000
G000013365	G000014825	0.150417	0	217/10000
G001295845	G000014825	0.164955	0	159/10000
G000333455	G000014825	0.172288	0	136/10000
G000195775	G000014825	0.164955	0	159/10000
G000013885	G000014825	0.210114	3.34764e-220	61/10000
G000012725	G000014825	0.227796	2.25319e-149	42/10000
G000701345	G000014825	0.207842	3.54852e-228	64/10000
G000472865	G000014825	0.217673	1.31423e-177	52/10000
G000379145	G000014825	0.210897	8.3284e-209	60/10000
G000938305	G000014825	0.202933	3.15388e-254	71/10000
G900104755	G000014825	0.194429	7.0013e-310	85/10000
G001440405	G000014825	0.213325	7.56785e-198	57/10000
G001693385	G000014825	0.209345	6.20682e-218	62/10000
G001440475	G000014825	0.214163	5.24557e-194	56/10000
G000472385	G000014825	0.232543	6.28283e-126	38/10000
G000472425	G000014825	0.211692	5.4248e-206	59/10000
G000344805	G000014825	0.197886	1.25936e-285	79/10000
G000239815	G000014825	0.216771	8.13868e-183	53/10000
G001641695	G000014825	0.208588	2.06821e-221	63/10000
G001908185	G000014825	0.207842	2.67097e-225	64/10000
G000938285	G000014825	0.202271	2.49544e-257	72/10000
G900011245	G000014825	0.199716	8.50283e-275	76/10000
G000473125	G000014825	0.205675	8.47761e-236	67/10000
G000011365	G000014825	0.206387	1.12308e-232	66/10000
G000284375	G000014825	0.215885	7.01032e-186	54/10000
G000516555	G000935205	0.220489	2.44012e-171	49/10000
G000314735	G000935205	0.223483	7.10163e-162	46/10000
G000218565	G000935205	0.213325	1.35437e-206	57/10000
G001425835	G000935205	0.167376	0	151/10000
G000336555	G000935205	0.213325	8.12349e-205	57/10000
G000308295	G000935205	0.219531	9.5024e-175	50/10000
G000314675	G000935205	0.233808	5.53069e-125	37/10000
G900108575	G000935205	0.207109	1.9508e-231	65/10000
G000013745	G000935205	0.147104	0	233/10000
G000504425	G000935205	0.184461	0	105/10000
G000014825	G000935205	0.165251	0	158/10000
G000935205	G000935205	0	0	10000/10000
G000013365	G000935205	0.152843	0	206/10000
G001295845	G000935205	0.162937	0	166/10000
G000333455	G000935205	0.175878	0	126/10000
G000195775	G000935205	0.16437	0	161/10000
G000013885	G000935205	0.207109	6.27497e-235	65/10000
G000012725	G000935205	0.231311	6.66358e-137	39/10000
G000701345	G000935205	0.201619	2.25844e-262	73/10000
G000472865	G000935205	0.219531	1.55783e-168	50/10000
G000379145	G000935205	0.195553	1.67048e-297	83/10000
G000938305	G000935205	0.191731	0	90/10000
G900104755	G000935205	0.194429	1.42483e-307	85/10000
G001440405	G000935205	0.204974	5.1969e-239	68/10000
G001693385	G000935205	0.217673	1.13326e-177	52/10000
G001440475	G000935205	0.196705	1.41796e-290	81/10000
G000472385	G000935205	0.224525	7.06729e-151	45/10000
G000472425	G000935205	0.220489	4.52239e-166	49/10000
G000344805	G000935205	0.204974	8.03035e-240	68/10000
G000239815	G000935205	0.213325	1.00507e-196	57/10000
G001641695	G000935205	0.206387	2.23296e-231	66/10000
G001908185	G000935205	0.208588	1.25308e-219	63/10000
G000938285	G000935205	0.205675	1.18889e-235	67/10000
G900011245	G000935205	0.204974	5.43431e-241	68/10000
G000473125	G000935205	0.210897	1.0055e-206	60/10000
G000011365	G000935205	0.204974	1.22995e-238	68/10000
G000284375	G000935205	0.200976	4.08866e-262	74/10000
G000516555	G000013365	0.214163	2.09343e-200	56/10000
G000314735	G000013365	0.218593	7.18515e-183	51/10000
G000218565	G000013365	0.217673	8.09998e-188	52/10000
G001425835	G000013365	0.193877	4.94066e-324	86/10000
G000336555	G000013365	0.199716	5.3613e-284	76/10000
G000308295	G000013365	0.214163	6.85007e-200	56/10000
G000314675	G000013365	0.214163	5.46394e-200	56/10000
G900108575	G000013365	0.210897	1.39655e-213	60/10000
G000013745	G000013365	0.153298	0	204/10000
G000504425	G000013365	0.169931	0	143/10000
G000014825	G000013365	0.150417	0	217/10000
G000935205	G000013365	0.152843	0	206/10000
G000013365	G000013365	0	0	10000/10000
G001295845	G000013365	0.117065	0	447/10000
G000333455	G000013365	0.144203	0	248/10000
G000195775	G000013365	0.136788	0	291/10000
G000013885	G000013365	0.208588	1.14048e-228	63/10000
G000012725	G000013365	0.215885	9.47086e-198	54/10000
G000701345	G000013365	0.200976	8.47231e-269	74/10000
G000472865	G000013365	0.199098	5.47008e-276	77/10000
G000379145	G000013365	0.191209	0	91/10000
G000938305	G000013365	0.181002	0	113/10000
G900104755	G000013365	0.193331	9.6205e-319	87/10000
G001440405	G000013365	0.196705	1.74076e-293	81/10000
G001693385	G000013365	0.193877	1.42122e-314	86/10000
G001440475	G000013365	0.18918	0	95/10000
G000472385	G000013365	0.220489	1.0113e-167	49/10000
G000472425	G000013365	0.211692	1.70786e-206	59/10000
G000344805	G000013365	0.193331	9.40834e-319	87/10000
G000239815	G000013365	0.202933	6.15532e-254	71/10000
G001641695	G000013365	0.196705	1.03126e-293	81/10000
G001908185	G000013365	0.199716	1.52081e-273	76/10000
G000938285	G000013365	0.196705	4.13585e-294	81/10000
G900011245	G000013365	0.191209	0	91/10000
G000473125	G000013365	0.203604	3.07084e-248	70/10000
G000011365	G000013365	0.196705	4.46956e-293	81/10000
G000284375	G000013365	0.191731	0	90/10000
G000516555	G001295845	0.211692	1.20612e-210	59/10000
G000314735	G001295845	0.217673	1.76238e-185	52/10000
G000218565	G001295845	0.212502	1.43995e-210	58/10000
G001425835	G001295845	0.199098	2.30759e-284	77/10000
G000336555	G001295845	0.207109	5.87381e-237	65/10000
G000308295	G001295845	0.210897	4.93431e-214	60/10000
G000314675	G001295845	0.205675	3.86541e-242	67/10000
G900108575	G001295845	0.198488	1.88918e-283	78/10000
G000013745	G001295845	0.168002	0	149/10000
G000504425	G001295845	0.175137	0	128/10000
G000014825	G001295845	0.164955	0	159/10000
G000935205	G001295845	0.162937	0	166/10000
G000013365	G001295845	0.117065	0	447/10000
G001295845	G001295845	0	0	10000/10000
G000333455	G001295845	0.13492	0	303/10000
G000195775	G001295845	0.135689	0	298/10000
G000013885	G001295845	0.215885	4.7328e-191	54/10000
G000012725	G001295845	0.215885	1.7356e-196	54/10000
G000701345	G001295845	0.212502	6.09622e-203	58/10000
G000472865	G001295845	0.206387	9.13656e-230	66/10000
G000379145	G001295845	0.196126	2.2312e-293	82/10000
G000938305	G001295845	0.187235	0	99/10000
G900104755	G001295845	0.196705	2.31309e-291	81/10000
G001440405	G001295845	0.199716	1.76375e-270	76/10000
G001693385	G001295845	0.198488	2.90085e-279	78/10000
G001440475	G001295845	0.192258	1.33398e-322	89/10000
G000472385	G001295845	0.219531	1.15572e-169	50/10000
G000472425	G001295845	0.227796	1.03061e-139	42/10000
G000344805	G001295845	0.191731	0	90/10000
G000239815	G001295845	0.207842	8.55613e-224	64/10000
G001641695	G001295845	0.196705	1.19048e-290	81/10000
G001908185	G001295845	0.199716	1.14598e-270	76/10000
G000938285	G001295845	0.195553	4.16023e-299	83/10000
G900011245	G001295845	0.196705	9.04535e-293	81/10000
G000473125	G001295845	0.200976	3.54143e-261	74/10000
G000011365	G001295845	0.194988	5.87642e-302	84/10000
G000284375	G001295845	0.193877	8.09754e-310	86/10000
G000516555	G000333455	0.220489	2.23989e-172	49/10000
