G000308855	G000308655	0.196126	1.55419e-293	82/10000
G000284035	G000308655	0.193877	1.88882e-311	86/10000
G000720425	G000308655	0.228939	3.97707e-134	41/10000
G000308515	G000308655	0.235108	4.00286e-116	36/10000
G000308675	G000308655	0.221466	8.1242e-163	48/10000
G000308495	G000308655	0.221466	5.19975e-161	48/10000
G000308795	G000308655	0.184014	0	106/10000
G001886715	G000308655	0.197292	3.64082e-284	80/10000
G000308355	G000308655	0.184461	0	105/10000
G000719275	G000308655	0.184461	0	105/10000
G000308595	G000308655	0.194988	5.74235e-301	84/10000
G001182745	G000308655	0.188197	0	97/10000
G001310275	G000308655	0.202933	5.79885e-249	71/10000
G000308695	G000308655	0.187713	0	98/10000
G000308835	G000308655	0.208588	3.21731e-213	63/10000
G000308715	G000308655	0.198488	1.83784e-271	78/10000
G000250675	G000308655	0.198488	6.059e-272	78/10000
G000482385	G000308655	0.23782	8.16411e-112	34/10000
G000308755	G000308655	0.198488	1.39136e-275	78/10000
G001613465	G000308655	0.196126	4.06018e-292	82/10000
G001612765	G000308655	0.192791	1.412e-316	88/10000
G000308635	G000381925	0.204974	3.44063e-235	68/10000
G001865855	G000381925	0.204284	2.20205e-237	69/10000
G000308655	G000381925	0.209345	9.83742e-211	62/10000
G000381925	G000381925	0	0	10000/10000
G000308615	G000381925	0.195553	9.23402e-288	83/10000
G000308875	G000381925	0.184461	0	105/10000
G000526215	G000381925	0.187713	0	98/10000
G000523235	G000381925	0.195553	9.31594e-292	83/10000
G001613505	G000381925	0.196705	9.03663e-286	81/10000
G000308855	G000381925	0.200976	2.83784e-260	74/10000
G000284035	G000381925	0.205675	1.78396e-234	67/10000
G000720425	G000381925	0.231311	5.60264e-126	39/10000
G000308515	G000381925	0.239237	1.23417e-104	33/10000
G000308675	G000381925	0.227796	1.88459e-139	42/10000
G000308495	G000381925	0.218593	2.91366e-171	51/10000
G000308795	G000381925	0.207842	3.25521e-221	64/10000
G001886715	G000381925	0.208588	2.75403e-216	63/10000
G000308355	G000381925	0.208588	4.72177e-217	63/10000
G000719275	G000381925	0.209345	3.7855e-213	62/10000
G000308595	G000381925	0.207842	7.53684e-221	64/10000
G001182745	G000381925	0.206387	7.34822e-230	66/10000
G001310275	G000381925	0.213325	1.3792e-193	57/10000
G000308695	G000381925	0.209345	4.56215e-211	62/10000
G000308835	G000381925	0.210114	3.87743e-204	61/10000
G000308715	G000381925	0.202271	1.84485e-246	72/10000
G000250675	G000381925	0.204284	1.93994e-235	69/10000
G000482385	G000381925	0.23782	3.19694e-111	34/10000
G000308755	G000381925	0.203604	1.05321e-242	70/10000
G001613465	G000381925	0.208588	2.69202e-216	63/10000
G001612765	G000381925	0.206387	2.99782e-228	66/10000
G000308635	G000308615	0.204284	2.49848e-237	69/10000
G001865855	G000308615	0.201619	6.85526e-251	73/10000
G000308655	G000308615	0.199716	1.2251e-262	76/10000
G000381925	G000308615	0.195553	9.23402e-288	83/10000
G000308615	G000308615	0	0	10000/10000
G000308875	G000308615	0.184461	0	105/10000
G000526215	G000308615	0.198488	3.80439e-269	78/10000
G000523235	G000308615	0.18918	0	95/10000
G001613505	G000308615	0.18918	0	95/10000
G000308855	G000308615	0.196126	6.18197e-290	82/10000
G000284035	G000308615	0.204284	9.36953e-241	69/10000
G000720425	G000308615	0.227796	8.01145e-136	42/10000
G000308515	G000308615	0.240698	2.77653e-100	32/10000
G000308675	G000308615	0.228939	7.71312e-135	41/10000
G000308495	G000308615	0.228939	3.88608e-133	41/10000
G000308795	G000308615	0.212502	8.89818e-197	58/10000
G001886715	G000308615	0.209345	6.4873e-211	62/10000
G000308355	G000308615	0.213325	1.07341e-192	57/10000
G000719275	G000308615	0.212502	1.9813e-196	58/10000
G000308595	G000308615	0.203604	1.98834e-242	70/10000
G001182745	G000308615	0.206387	2.43442e-228	66/10000
G001310275	G000308615	0.207842	8.49518e-219	64/10000
G000308695	G000308615	0.205675	1.86071e-228	67/10000
G000308835	G000308615	0.204974	1.4402e-228	68/10000
G000308715	G000308615	0.213325	4.79811e-188	57/10000
G000250675	G000308615	0.211692	7.04978e-196	59/10000
G000482385	G000308615	0.231311	7.29981e-129	39/10000
G000308755	G000308615	0.207109	9.36166e-222	65/10000
G001613465	G000308615	0.209345	6.33518e-211	62/10000
G001612765	G000308615	0.211692	6.52577e-200	59/10000
G000308635	G000308875	0.188686	0	96/10000
G001865855	G000308875	0.181843	0	111/10000
G000308655	G000308875	0.187713	0	98/10000
G000381925	G000308875	0.184461	0	105/10000
G000308615	G000308875	0.184461	0	105/10000
G000308875	G000308875	0	0	10000/10000
G000526215	G000308875	0.144579	0	246/10000
G000523235	G000308875	0.170592	0	141/10000
G001613505	G000308875	0.174048	0	131/10000
G000308855	G000308875	0.175137	0	128/10000
G000284035	G000308875	0.187713	0	98/10000
G000720425	G000308875	0.210897	3.55582e-205	60/10000
G000308515	G000308875	0.220489	8.12535e-164	49/10000
G000308675	G000308875	0.209345	1.76596e-216	62/10000
G000308495	G000308875	0.210897	2.02234e-206	60/10000
G000308795	G000308875	0.194429	4.13658e-305	85/10000
G001886715	G000308875	0.190693	0	92/10000
G000308355	G000308875	0.186761	0	100/10000
G000719275	G000308875	0.186761	0	100/10000
G000308595	G000308875	0.196126	1.13172e-292	82/10000
G001182745	G000308875	0.182699	0	109/10000
G001310275	G000308875	0.194429	4.97831e-304	85/10000
G000308695	G000308875	0.193331	7.59015e-310	87/10000
G000308835	G000308875	0.200342	7.72469e-259	75/10000
G000308715	G000308875	0.198488	4.11593e-271	78/10000
G000250675	G000308875	0.18918	0	95/10000
G000482385	G000308875	0.228939	1.08183e-137	41/10000
G000308755	G000308875	0.187713	0	98/10000
G001613465	G000308875	0.192258	9.97024e-320	89/10000
G001612765	G000308875	0.187713	0	98/10000
G000308635	G000526215	0.198488	8.85028e-275	78/10000
G001865855	G000526215	0.194988	1.75094e-296	84/10000
G000308655	G000526215	0.202271	1.03511e-249	72/10000
G000381925	G000526215	0.187713	0	98/10000
G000308615	G000526215	0.198488	3.80439e-269	78/10000
G000308875	G000526215	0.144579	0	246/10000
G000526215	G000526215	0	0	10000/10000
G000523235	G000526215	0.181421	0	112/10000
G001613505	G000526215	0.185367	0	103/10000
G000308855	G000526215	0.188197	0	97/10000
G000284035	G000526215	0.192258	1.67982e-322	89/10000
G000720425	G000526215	0.217673	2.58428e-174	52/10000
G000308515	G000526215	0.217673	1.37753e-174	52/10000
G000308675	G000526215	0.220489	4.99197e-166	49/10000
G000308495	G000526215	0.221466	2.1897e-160	48/10000
G000308795	G000526215	0.194429	2.43923e-304	85/10000
G001886715	G000526215	0.196126	5.15665e-291	82/10000
G000308355	G000526215	0.187713	0	98/10000
G000719275	G000526215	0.187713	0	98/10000
G000308595	G000526215	0.199716	3.53538e-268	76/10000
G001182745	G000526215	0.188686	0	96/10000
G001310275	G000526215	0.209345	3.72598e-213	62/10000
G000308695	G000526215	0.197292	2.38803e-281	80/10000
G000308835	G000526215	0.199098	1.01351e-265	77/10000
G000308715	G000526215	0.188686	0	96/10000
G000250675	G000526215	0.194988	3.67331e-294	84/10000
G000482385	G000526215	0.231311	6.61856e-130	39/10000
G000308755	G000526215	0.183134	0	108/10000
G001613465	G000526215	0.192258	6.86237e-319	89/10000
G001612765	G000526215	0.194429	1.90507e-303	85/10000
G000308635	G000523235	0.193877	2.51856e-307	86/10000
G001865855	G000523235	0.196705	1.45038e-285	81/10000
G000308655	G000523235	0.193331	1.7847e-309	87/10000
G000381925	G000523235	0.195553	9.31594e-292	83/10000
G000308615	G000523235	0.18918	0	95/10000
G000308875	G000523235	0.170592	0	141/10000
G000526215	G000523235	0.181421	0	112/10000
G000523235	G000523235	0	0	10000/10000
G001613505	G000523235	0.138738	0	279/10000
G000308855	G000523235	0.146509	0	236/10000
G000284035	G000523235	0.194429	3.51865e-307	85/10000
G000720425	G000523235	0.219531	2.38035e-167	50/10000
G000308515	G000523235	0.215885	1.10605e-182	54/10000
G000308675	G000523235	0.207109	2.97023e-228	65/10000
G000308495	G000523235	0.212502	8.61694e-199	58/10000
G000308795	G000523235	0.195553	3.51728e-297	83/10000
G001886715	G000523235	0.192791	8.7688e-316	88/10000
G000308355	G000523235	0.18918	0	95/10000
G000719275	G000523235	0.18918	0	95/10000
G000308595	G000523235	0.193331	1.01147e-312	87/10000
G001182745	G000523235	0.187235	0	99/10000
G001310275	G000523235	0.207109	2.21668e-225	65/10000
G000308695	G000523235	0.202271	7.21723e-251	72/10000
G000308835	G000523235	0.207109	1.39456e-220	65/10000
G000308715	G000523235	0.200342	1.51396e-259	75/10000
G000250675	G000523235	0.200976	3.87424e-256	74/10000
G000482385	G000523235	0.231311	3.08099e-130	39/10000
G000308755	G000523235	0.204284	4.27459e-240	69/10000
G001613465	G000523235	0.199098	4.51176e-272	77/10000
G001612765	G000523235	0.202933	6.4013e-249	71/10000
G000308635	G001613505	0.196126	4.0223e-293	82/10000
G001865855	G001613505	0.190183	0	93/10000
G000308655	G001613505	0.188686	0	96/10000
G000381925	G001613505	0.196705	9.03663e-286	81/10000
G000308615	G001613505	0.18918	0	95/10000
G000308875	G001613505	0.174048	0	131/10000
G000526215	G001613505	0.185367	0	103/10000
G000523235	G001613505	0.138738	0	279/10000
G001613505	G001613505	0	0	10000/10000
G000308855	G001613505	0.121685	0	404/10000
G000284035	G001613505	0.192258	0	89/10000
G000720425	G001613505	0.210897	1.71724e-206	60/10000
G000308515	G001613505	0.227796	9.35246e-139	42/10000
G000308675	G001613505	0.210114	9.31039e-214	61/10000
G000308495	G001613505	0.209345	2.00317e-215	62/10000
G000308795	G001613505	0.191209	0	91/10000
G001886715	G001613505	0.194429	1.52036e-305	85/10000
G000308355	G001613505	0.192791	1.42205e-318	88/10000
G000719275	G001613505	0.192791	1.67849e-318	88/10000
G000308595	G001613505	0.190693	0	92/10000
G001182745	G001613505	0.181421	0	112/10000
G001310275	G001613505	0.202271	3.91709e-254	72/10000
G000308695	G001613505	0.199098	4.4692e-272	77/10000
G000308835	G001613505	0.199716	1.31018e-264	76/10000
G000308715	G001613505	0.199716	3.23328e-265	76/10000
G000250675	G001613505	0.200342	9.23592e-262	75/10000
G000482385	G001613505	0.231311	6.59075e-131	39/10000
G000308755	G001613505	0.191731	0	90/10000
G001613465	G001613505	0.197292	1.40816e-285	80/10000
G001612765	G001613505	0.190693	0	92/10000
G000308635	G000308855	0.193331	3.20294e-315	87/10000
G001865855	G000308855	0.199716	1.57046e-269	76/10000
G000308655	G000308855	0.196126	1.55419e-293	82/10000
G000381925	G000308855	0.200976	2.83784e-260	74/10000
G000308615	G000308855	0.196126	6.18197e-290	82/10000
G000308875	G000308855	0.175137	0	128/10000
G000526215	G000308855	0.188197	0	97/10000
G000523235	G000308855	0.146509	0	236/10000
G001613505	G000308855	0.121685	0	404/10000
G000308855	G000308855	0	0	10000/10000
G000284035	G000308855	0.188197	0	97/10000
G000720425	G000308855	0.208588	1.34103e-219	63/10000
G000308515	G000308855	0.221466	2.82622e-162	48/10000
G000308675	G000308855	0.213325	2.12637e-199	57/10000
G000308495	G000308855	0.212502	2.61553e-201	58/10000
G000308795	G000308855	0.192791	5.5533e-321	88/10000
G001886715	G000308855	0.200976	1.55857e-263	74/10000
G000308355	G000308855	0.190183	0	93/10000
G000719275	G000308855	0.190183	0	93/10000
G000308595	G000308855	0.200342	3.06229e-268	75/10000
G001182745	G000308855	0.191731	0	90/10000
G001310275	G000308855	0.205675	4.29715e-236	67/10000
G000308695	G000308855	0.202271	3.24687e-254	72/10000
G000308835	G000308855	0.202271	4.51607e-251	72/10000
G000308715	G000308855	0.193877	7.74209e-307	86/10000
G000250675	G000308855	0.199716	1.06115e-267	76/10000
G000482385	G000308855	0.233808	3.557e-124	37/10000
G000308755	G000308855	0.196126	7.3657e-295	82/10000
G001613465	G000308855	0.196126	1.66833e-295	82/10000
G001612765	G000308855	0.194988	5.41723e-304	84/10000
G000308635	G000284035	0.187235	0	99/10000
G001865855	G000284035	0.188686	0	96/10000
G000308655	G000284035	0.193877	1.88882e-311	86/10000
G000381925	G000284035	0.205675	1.78396e-234	67/10000
G000308615	G000284035	0.204284	9.36953e-241	69/10000
G000308875	G000284035	0.187713	0	98/10000
G000526215	G000284035	0.192258	1.67982e-322	89/10000
G000523235	G000284035	0.194429	3.51865e-307	85/10000
G001613505	G000284035	0.192258	0	89/10000
G000308855	G000284035	0.188197	0	97/10000
G000284035	G000284035	0	0	10000/10000
G000720425	G000284035	0.190183	0	93/10000
G000308515	G000284035	0.190693	0	92/10000
G000308675	G000284035	0.192791	0	88/10000
G000308495	G000284035	0.192258	0	89/10000
G000308795	G000284035	0.174048	0	131/10000
G001886715	G000284035	0.182699	0	109/10000
G000308355	G000284035	0.169279	0	145/10000
G000719275	G000284035	0.169279	0	145/10000
G000308595	G000284035	0.174048	0	131/10000
G001182745	G000284035	0.164079	0	162/10000
G001310275	G000284035	0.174771	0	129/10000
G000308695	G000284035	0.177011	0	123/10000
G000308835	G000284035	0.183134	0	108/10000
G000308715	G000284035	0.177782	0	121/10000
G000250675	G000284035	0.178964	0	118/10000
G000482385	G000284035	0.209345	6.2186e-222	62/10000
G000308755	G000284035	0.170926	0	140/10000
G001613465	G000284035	0.175878	0	126/10000
G001612765	G000284035	0.171602	0	138/10000
G000308635	G000720425	0.214163	2.71137e-191	56/10000
G001865855	G000720425	0.220489	1.1628e-163	49/10000
G000308655	G000720425	0.228939	3.97707e-134	41/10000
G000381925	G000720425	0.231311	5.60264e-126	39/10000
G000308615	G000720425	0.227796	8.01145e-136	42/10000
G000308875	G000720425	0.210897	3.55582e-205	60/10000
G000526215	G000720425	0.217673	2.58428e-174	52/10000
G000523235	G000720425	0.219531	2.38035e-167	50/10000
G001613505	G000720425	0.210897	1.71724e-206	60/10000
G000308855	G000720425	0.208588	1.34103e-219	63/10000
G000284035	G000720425	0.190183	0	93/10000
G000720425	G000720425	0	0	10000/10000
G000308515	G000720425	0.155166	0	196/10000
G000308675	G000720425	0.189679	0	94/10000
G000308495	G000720425	0.180176	0	115/10000
G000308795	G000720425	0.215885	8.60565e-185	54/10000
G001886715	G000720425	0.215885	6.00381e-184	54/10000
G000308355	G000720425	0.207109	4.96619e-227	65/10000
G000719275	G000720425	0.207109	5.61753e-227	65/10000
G000308595	G000720425	0.198488	3.35269e-278	78/10000
G001182745	G000720425	0.199716	1.28134e-271	76/10000
G001310275	G000720425	0.207842	1.2325e-222	64/10000
G000308695	G000720425	0.199716	6.56615e-268	76/10000
G000308835	G000720425	0.212502	2.38767e-195	58/10000
G000308715	G000720425	0.212502	8.14211e-196	58/10000
G000250675	G000720425	0.207109	7.64032e-223	65/10000
G000482385	G000720425	0.240698	6.95249e-105	32/10000
G000308755	G000720425	0.204284	2.41237e-241	69/10000
G001613465	G000720425	0.202933	9.16193e-250	71/10000
G001612765	G000720425	0.210114	3.76519e-211	61/10000
G000308635	G000308515	0.223483	9.85389e-154	46/10000
G001865855	G000308515	0.231311	6.12444e-127	39/10000
G000308655	G000308515	0.235108	4.00286e-116	36/10000
G000381925	G000308515	0.239237	1.23417e-104	33/10000
G000308615	G000308515	0.240698	2.77653e-100	32/10000
G000308875	G000308515	0.220489	8.12535e-164	49/10000
G000526215	G000308515	0.217673	1.37753e-174	52/10000
G000523235	G000308515	0.215885	1.10605e-182	54/10000
G001613505	G000308515	0.227796	9.35246e-139	42/10000
G000308855	G000308515	0.221466	2.82622e-162	48/10000
G000284035	G000308515	0.190693	0	92/10000
G000720425	G000308515	0.155166	0	196/10000
G000308515	G000308515	0	0	10000/10000
G000308675	G000308515	0.197886	2.45405e-285	79/10000
G000308495	G000308515	0.200342	1.40711e-266	75/10000
G000308795	G000308515	0.224525	6.36175e-151	45/10000
G001886715	G000308515	0.222464	1.02354e-157	47/10000
G000308355	G000308515	0.215016	1.23431e-188	55/10000
G000719275	G000308515	0.215016	1.36843e-188	55/10000
G000308595	G000308515	0.209345	1.34447e-215	62/10000
G001182745	G000308515	0.212502	3.77319e-201	58/10000
G001310275	G000308515	0.22559	1.20153e-146	44/10000
G000308695	G000308515	0.215016	6.5445e-187	55/10000
G000308835	G000308515	0.228939	1.20911e-132	41/10000
G000308715	G000308515	0.223483	2.80562e-151	46/10000
G000250675	G000308515	0.224525	7.33146e-148	45/10000
G000482385	G000308515	0.236445	4.58098e-116	35/10000
G000308755	G000308515	0.206387	5.64282e-230	66/10000
G001613465	G000308515	0.204284	2.97652e-242	69/10000
G001612765	G000308515	0.213325	5.21696e-196	57/10000
G000308635	G000308675	0.217673	5.64247e-179	52/10000
G001865855	G000308675	0.219531	2.50693e-170	50/10000
G000308655	G000308675	0.221466	8.1242e-163	48/10000
G000381925	G000308675	0.227796	1.88459e-139	42/10000
G000308615	G000308675	0.228939	7.71312e-135	41/10000
G000308875	G000308675	0.209345	1.76596e-216	62/10000
G000526215	G000308675	0.220489	4.99197e-166	49/10000
G000523235	G000308675	0.207109	2.97023e-228	65/10000
G001613505	G000308675	0.210114	9.31039e-214	61/10000
G000308855	G000308675	0.213325	2.12637e-199	57/10000
G000284035	G000308675	0.192791	0	88/10000
G000720425	G000308675	0.189679	0	94/10000
G000308515	G000308675	0.197886	2.45405e-285	79/10000
G000308675	G000308675	0	0	10000/10000
G000308495	G000308675	0.112061	0	499/10000
G000308795	G000308675	0.220489	2.21277e-168	49/10000
G001886715	G000308675	0.210897	3.02122e-210	60/10000
G000308355	G000308675	0.204974	2.03576e-242	68/10000
G000719275	G000308675	0.204974	2.28136e-242	68/10000
G000308595	G000308675	0.203604	2.516e-250	70/10000
G001182745	G000308675	0.196126	7.00984e-300	82/10000
G001310275	G000308675	0.214163	7.76863e-195	56/10000
G000308695	G000308675	0.203604	1.99961e-248	70/10000
G000308835	G000308675	0.215016	1.44712e-187	55/10000
G000308715	G000308675	0.215016	5.98918e-188	55/10000
G000250675	G000308675	0.215885	2.06808e-184	54/10000
G000482385	G000308675	0.23011	1.97847e-136	40/10000
G000308755	G000308675	0.202933	3.75499e-253	71/10000
G001613465	G000308675	0.207109	6.84889e-230	65/10000
G001612765	G000308675	0.200342	5.02491e-270	75/10000
G000308635	G000308495	0.204284	6.52923e-243	69/10000
G001865855	G000308495	0.224525	1.05026e-149	45/10000
G000308655	G000308495	0.221466	5.19975e-161	48/10000
G000381925	G000308495	0.218593	2.91366e-171	51/10000
G000308615	G000308495	0.228939	3.88608e-133	41/10000
G000308875	G000308495	0.210897	2.02234e-206	60/10000
G000526215	G000308495	0.221466	2.1897e-160	48/10000
G000523235	G000308495	0.212502	8.61694e-199	58/10000
G001613505	G000308495	0.209345	2.00317e-215	62/10000
G000308855	G000308495	0.212502	2.61553e-201	58/10000
G000284035	G000308495	0.192258	0	89/10000
G000720425	G000308495	0.180176	0	115/10000
G000308515	G000308495	0.200342	1.40711e-266	75/10000
G000308675	G000308495	0.112061	0	499/10000
G000308495	G000308495	0	0	10000/10000
G000308795	G000308495	0.215016	1.1884e-189	55/10000
G001886715	G000308495	0.213325	1.61839e-196	57/10000
G000308355	G000308495	0.205675	4.10179e-236	67/10000
G000719275	G000308495	0.207109	3.2832e-228	65/10000
G000308595	G000308495	0.196126	1.02383e-295	82/10000
G001182745	G000308495	0.190183	0	93/10000
G001310275	G000308495	0.210114	3.48481e-212	61/10000
G000308695	G000308495	0.200976	1.49286e-261	74/10000
G000308835	G000308495	0.214163	4.39782e-189	56/10000
G000308715	G000308495	0.210897	1.00791e-204	60/10000
G000250675	G000308495	0.207109	2.88545e-224	65/10000
G000482385	G000308495	0.227796	8.7164e-143	42/10000
G000308755	G000308495	0.196126	2.93577e-294	82/10000
G001613465	G000308495	0.194988	6.05042e-303	84/10000
G001612765	G000308495	0.198488	2.44831e-279	78/10000
G000308635	G000308795	0.199098	5.21523e-275	77/10000
G001865855	G000308795	0.190693	0	92/10000
G000308655	G000308795	0.184014	0	106/10000
G000381925	G000308795	0.207842	3.25521e-221	64/10000
G000308615	G000308795	0.212502	8.89818e-197	58/10000
G000308875	G000308795	0.194429	4.13658e-305	85/10000
G000526215	G000308795	0.194429	2.43923e-304	85/10000
G000523235	G000308795	0.195553	3.51728e-297	83/10000
G001613505	G000308795	0.191209	0	91/10000
G000308855	G000308795	0.192791	5.5533e-321	88/10000
G000284035	G000308795	0.174048	0	131/10000
G000720425	G000308795	0.215885	8.60565e-185	54/10000
G000308515	G000308795	0.224525	6.36175e-151	45/10000
G000308675	G000308795	0.220489	2.21277e-168	49/10000
G000308495	G000308795	0.215016	1.1884e-189	55/10000
G000308795	G000308795	0	0	10000/10000
G001886715	G000308795	0.15399	0	201/10000
G000308355	G000308795	0.139576	0	274/10000
G000719275	G000308795	0.139576	0	274/10000
G000308595	G000308795	0.17663	0	124/10000
G001182745	G000308795	0.165549	0	157/10000
G001310275	G000308795	0.187235	0	99/10000
G000308695	G000308795	0.168318	0	148/10000
G000308835	G000308795	0.200976	8.94496e-259	74/10000
G000308715	G000308795	0.180587	0	114/10000
G000250675	G000308795	0.184912	0	104/10000
G000482385	G000308795	0.232543	6.90058e-128	38/10000
G000308755	G000308795	0.181421	0	112/10000
G001613465	G000308795	0.181421	0	112/10000
G001612765	G000308795	0.182269	0	110/10000
G000308635	G001886715	0.200976	6.09071e-262	74/10000
G001865855	G001886715	0.192791	7.05513e-316	88/10000
G000308655	G001886715	0.197292	3.64082e-284	80/10000
G000381925	G001886715	0.208588	2.75403e-216	63/10000
G000308615	G001886715	0.209345	6.4873e-211	62/10000
G000308875	G001886715	0.190693	0	92/10000
G000526215	G001886715	0.196126	5.15665e-291	82/10000
G000523235	G001886715	0.192791	8.7688e-316	88/10000
G001613505	G001886715	0.194429	1.52036e-305	85/10000
G000308855	G001886715	0.200976	1.55857e-263	74/10000
G000284035	G001886715	0.182699	0	109/10000
G000720425	G001886715	0.215885	6.00381e-184	54/10000
G000308515	G001886715	0.222464	1.02354e-157	47/10000
G000308675	G001886715	0.210897	3.02122e-210	60/10000
G000308495	G001886715	0.213325	1.61839e-196	57/10000
G000308795	G001886715	0.15399	0	201/10000
G001886715	G001886715	0	0	10000/10000
G000308355	G001886715	0.120456	0	415/10000
G000719275	G001886715	0.120677	0	413/10000
G000308595	G001886715	0.184912	0	104/10000
G001182745	G001886715	0.180587	0	114/10000
G001310275	G001886715	0.200342	1.5921e-266	75/10000
G000308695	G001886715	0.186292	0	101/10000
G000308835	G001886715	0.205675	2.21098e-230	67/10000
G000308715	G001886715	0.189679	0	94/10000
G000250675	G001886715	0.190693	0	92/10000
G000482385	G001886715	0.221466	2.37764e-165	48/10000
G000308755	G001886715	0.185367	0	103/10000
G001613465	G001886715	0.188686	0	96/10000
G001612765	G001886715	0.190693	0	92/10000
G000308635	G000308355	0.183134	0	108/10000
G001865855	G000308355	0.181843	0	111/10000
G000308655	G000308355	0.184461	0	105/10000
G000381925	G000308355	0.208588	4.72177e-217	63/10000
G000308615	G000308355	0.213325	1.07341e-192	57/10000
G000308875	G000308355	0.186761	0	100/10000
G000526215	G000308355	0.187713	0	98/10000
G000523235	G000308355	0.18918	0	95/10000
G001613505	G000308355	0.192791	1.42205e-318	88/10000
G000308855	G000308355	0.190183	0	93/10000
G000284035	G000308355	0.169279	0	145/10000
G000720425	G000308355	0.207109	4.96619e-227	65/10000
G000308515	G000308355	0.215016	1.23431e-188	55/10000
G000308675	G000308355	0.204974	2.03576e-242	68/10000
G000308495	G000308355	0.205675	4.10179e-236	67/10000
G000308795	G000308355	0.139576	0	274/10000
G001886715	G000308355	0.120456	0	415/10000
G000308355	G000308355	0	0	10000/10000
G000719275	G000308355	9.79202e05	0	9959/10000
G000308595	G000308355	0.171263	0	139/10000
G001182745	G000308355	0.162937	0	166/10000
G001310275	G000308355	0.169279	0	145/10000
G000308695	G000308355	0.176252	0	125/10000
G000308835	G000308355	0.198488	4.60666e-274	78/10000
G000308715	G000308355	0.177011	0	123/10000
G000250675	G000308355	0.182269	0	110/10000
G000482385	G000308355	0.224525	2.82144e-154	45/10000
G000308755	G000308355	0.172635	0	135/10000
G001613465	G000308355	0.178173	0	120/10000
G001612765	G000308355	0.182699	0	109/10000
G000308635	G000719275	0.182699	0	109/10000
G001865855	G000719275	0.181843	0	111/10000
